SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.28923692100000004,36,0,0.388502616,13950.0,9,0,2,0,0.0
1,0.003869397,75,0,1.377245509,500.0,10,0,1,0,0.0
1,0.07278092,57,0,1757.0,2554.0,13,0,1,0,2.0
1,0.9326134770000001,32,0,0.01629837,10000.0,3,0,0,0,2.0
1,0.062422970999999994,53,0,0.708658268,5000.0,15,0,1,0,0.0
1,0.886093166,47,0,0.368292412,9000.0,17,0,3,0,1.0
1,0.06273667599999999,85,0,524.0,2554.0,8,0,1,0,0.0
1,0.085710545,49,0,0.224724775,9900.0,11,0,1,0,2.0
1,0.00624987,52,0,0.090228451,5208.0,5,0,1,0,0.0
1,0.00963443,80,0,0.0029994,5000.0,4,0,0,0,0.0
1,0.029884007,74,0,0.196908055,1228.0,5,0,1,0,0.0
1,0.431761065,40,0,0.618761931,11000.0,8,0,3,0,2.0
1,0.9999998999999999,42,1,0.002296987,7400.0,1,0,0,0,3.0
1,0.06811832599999999,36,0,2.638361638,1000.0,7,0,1,0,0.0
1,0.277615355,37,1,0.451563875,12500.0,13,0,4,0,3.0
1,0.061546922999999996,46,0,0.00833179,5400.0,1,0,0,0,2.0
0,0.9970029970000001,51,2,1434.0,1159.0,4,0,0,0,0.0
1,0.563836673,60,0,0.334110982,6000.0,7,0,0,0,1.0
1,0.97386806,45,0,1.156143924,1472.0,8,0,0,0,0.0
1,0.016031741000000002,74,0,1202.0,2554.0,4,0,1,0,
1,0.343995805,43,0,0.285773281,14528.0,9,0,2,0,2.0
1,0.015159145,72,1,0.195185805,13750.0,20,0,2,0,0.0
1,0.00146662,87,0,809.0,1159.0,6,0,0,0,0.0
1,0.006499233,58,0,0.338332598,6800.0,9,0,2,0,0.0
1,0.0032142140000000004,50,0,0.5600505689999999,4745.0,13,0,1,0,2.0
1,0.025665445,58,2,4034.0,8311.0,14,0,2,0,3.0
1,0.544443522,39,0,0.802894687,5250.0,11,0,2,0,3.0
1,0.011592163,58,0,1860.0,2554.0,8,0,1,0,3.0
1,0.174309915,39,0,0.35634372799999997,4200.0,18,0,3,0,1.0
1,0.076302508,45,0,0.639257719,6250.0,7,0,2,0,1.0
1,0.538019018,60,1,0.489040585,18750.0,10,0,2,0,2.0
1,0.079291008,71,0,0.425078746,6666.0,11,0,1,0,1.0
1,0.198965615,63,0,0.418782521,15950.0,27,0,2,0,0.0
1,0.003649939,47,0,0.17927710800000002,6224.0,7,0,1,0,1.0
1,0.321770697,53,0,0.140196078,2039.0,3,0,0,0,0.0
1,0.475819499,58,1,3359.0,2554.0,19,0,1,0,0.0
1,0.0,56,0,0.149395732,11666.0,8,0,1,0,0.0
0,0.660654608,55,0,0.628605914,8284.0,16,0,2,0,1.0
1,0.9790019090000001,45,0,0.22628627199999998,4100.0,3,0,0,0,2.0
1,0.141611218,63,0,0.35459614700000003,11835.0,8,0,2,0,1.0
1,0.00039996,55,0,0.197973604,7500.0,8,0,1,0,2.0
1,0.931034483,33,0,0.259552656,4291.0,5,0,1,0,0.0
1,0.43763970399999996,60,0,0.26655740899999997,10372.0,10,0,1,0,0.0
1,0.188420877,60,0,0.434156584,10000.0,15,0,3,0,0.0
1,0.264434457,52,0,3982.0,8311.0,10,0,2,0,0.0
1,0.0,28,1,0.165933627,2500.0,6,0,0,0,0.0
1,0.702957772,44,0,4937.0,2554.0,16,0,1,0,3.0
1,0.11138879,75,0,0.263903353,4800.0,11,0,1,0,0.0
1,0.004883494,64,0,365.0,8311.0,6,0,2,0,0.0
1,0.142368241,52,0,6415.0,8311.0,13,0,4,0,1.0
1,0.9999998999999999,43,1,379.0,2554.0,5,0,1,3,
1,0.057837732999999995,66,0,0.448038819,2472.0,8,0,2,0,0.0
1,0.011272386,53,0,0.24227481899999997,6083.0,6,0,1,0,0.0
1,0.005881602,79,0,0.184942,4568.0,6,0,1,0,0.0
1,0.09393020199999999,43,0,0.433839479,5992.0,4,0,1,0,0.0
1,0.08739105,69,0,0.280039722,8055.0,19,0,1,0,1.0
1,0.208465133,36,0,0.315691241,7500.0,5,0,2,0,2.0
0,0.304269573,42,0,0.583317463,5250.0,7,1,1,0,2.0
1,0.519371541,60,0,0.24639437600000003,8250.0,6,0,2,0,1.0
1,0.057372149000000004,80,0,93.0,1159.0,11,0,0,0,0.0
1,0.138386383,38,0,0.46308854899999996,5160.0,10,0,2,0,0.0
1,0.594823153,63,1,0.498614958,6497.0,6,0,1,0,1.0
1,0.088697783,56,0,0.054490918,6000.0,3,0,0,0,1.0
1,0.018698802,70,0,3.125316624,7500.0,13,0,2,0,1.0
1,0.260281583,53,0,0.230378109,21633.0,12,0,2,0,2.0
1,0.029998,39,0,0.108444855,6500.0,6,0,0,0,1.0
0,0.9999998999999999,46,1,0.191065165,10833.0,6,1,2,0,0.0
1,0.023883697000000002,83,0,0.004892634,3678.0,5,0,0,0,0.0
0,0.42562592,53,2,0.54575394,4250.0,20,1,1,1,1.0
1,0.059382005,51,0,0.19921962899999998,13326.0,9,0,1,0,0.0
0,0.154724314,44,0,0.7274167990000001,4416.0,10,0,3,0,0.0
1,0.745521654,37,0,0.799707602,9575.0,16,0,2,0,2.0
1,0.009828843,52,0,3.0,1159.0,6,0,0,0,0.0
0,0.813108598,30,0,0.30015552100000004,4500.0,11,0,0,0,0.0
0,0.8035236,58,2,0.17092395300000002,6850.0,4,0,0,0,0.0
1,0.031648766,73,0,0.0038390259999999997,7553.0,7,0,0,0,0.0
1,0.820462782,40,1,2944.0,2554.0,13,0,1,0,0.0
1,0.9485268020000001,41,0,0.618485237,3894.0,10,0,1,0,1.0
1,0.625864639,56,0,0.6049146320000001,18800.0,12,0,5,0,0.0
1,0.0,60,0,0.0,5356.0,1,0,0,0,0.0
1,0.5701228220000001,30,0,0.737718568,1200.0,5,0,0,0,0.0
1,0.6802331779999999,59,2,0.2939216,6300.0,12,0,0,0,0.0
1,0.031997936,37,0,1.619979134,3833.0,10,0,2,0,0.0
1,0.081996511,74,0,57.0,1159.0,3,0,0,0,0.0
1,0.13875766,51,0,0.306495883,7650.0,19,0,1,0,1.0
1,0.059183800999999994,26,0,0.067061144,1520.0,7,0,0,0,0.0
1,0.5132384879999999,50,0,0.288095763,13616.0,9,0,2,0,1.0
0,0.081091192,68,1,99.0,1159.0,15,0,0,0,0.0
1,0.0,79,0,0.0,9300.0,5,0,0,0,0.0
1,0.636178794,52,0,0.108300908,12335.0,4,0,0,0,0.0
0,0.841901067,32,2,474.0,1159.0,3,3,0,2,3.0
1,0.0016842110000000001,49,0,0.205466315,4170.0,9,0,1,0,2.0
1,0.015665519,56,0,0.24596216,6500.0,14,0,1,0,0.0
1,0.11427900099999999,42,0,2491.0,8311.0,5,0,2,0,2.0
1,0.004749703,72,2,0.092461474,2400.0,7,0,0,0,0.0
1,0.014197161000000002,28,0,0.153256705,4175.0,4,0,0,0,0.0
1,0.144018441,44,0,0.677862834,6400.0,14,0,1,0,0.0
1,0.45709601,34,0,0.19988706899999997,7083.0,6,0,0,0,3.0
1,0.015317472,80,0,0.114344315,7800.0,7,0,1,0,0.0
1,0.518848115,57,0,0.7556601,3400.0,6,0,1,0,0.0
1,0.008641148000000001,53,0,0.127454524,8300.0,7,0,1,0,0.0
1,0.743731734,23,1,0.039606523,3862.0,3,0,0,0,1.0
1,0.0,28,0,0.090080972,1975.0,5,0,0,0,0.0
1,0.049062807,67,0,0.276215473,8000.0,9,0,1,0,0.0
1,0.11974528599999999,59,2,0.308160707,16750.0,8,0,1,0,0.0
1,0.030213746,62,0,0.20384615399999997,6499.0,8,0,1,0,0.0
1,0.6386596370000001,26,0,1876.0,1159.0,14,0,0,0,0.0
1,0.9999998999999999,27,1,0.011254018999999999,1865.0,0,0,0,0,2.0
1,0.008494386999999999,63,0,0.233739489,5826.0,17,0,1,0,1.0
1,0.37574474399999996,61,0,0.259580838,3339.0,13,0,2,0,0.0
1,0.042957727,64,0,532.0,2554.0,4,0,1,0,0.0
1,0.749375019,60,2,0.7241862090000001,5713.0,28,0,4,2,0.0
0,0.665670613,45,0,0.5104979000000001,5000.0,10,0,1,1,1.0
1,0.9999998999999999,74,0,0.195354219,11235.0,4,0,2,0,0.0
1,0.258978893,73,0,0.298031865,2133.0,9,0,0,0,0.0
0,1.145712783,59,2,569.0,1159.0,9,0,0,0,1.0
1,0.0,40,0,0.012329267,85000.0,13,0,0,0,4.0
1,0.020967658,87,0,0.013808976,2606.0,8,0,0,0,0.0
0,0.9999998999999999,61,0,0.050619278,3713.0,2,0,0,0,0.0
1,0.064874917,65,0,0.281316706,8900.0,11,0,2,0,0.0
1,0.822392826,51,0,0.934454848,6300.0,8,0,2,0,0.0
1,0.030792042000000002,29,0,1.5611990009999999,1200.0,13,0,2,0,0.0
1,0.043960276,77,0,0.260632497,3667.0,8,0,1,0,0.0
1,0.024872132,74,0,953.0,2554.0,16,0,1,0,0.0
1,0.9999998999999999,27,0,0.1976008,3000.0,2,0,0,0,0.0
1,0.771615226,42,0,0.31949210699999997,2913.0,7,0,0,0,0.0
1,0.032522284,41,0,0.11200410400000001,5847.0,4,0,1,0,0.0
1,0.43403908,47,0,2458.0,2554.0,14,0,1,0,2.0
1,0.166184038,50,0,0.203518593,2500.0,5,0,0,0,0.0
1,0.0,64,2,0.11961004900000001,8000.0,14,0,1,0,0.0
1,0.115299148,65,1,0.29467219,7000.0,11,1,1,0,2.0
1,0.0013332779999999998,63,0,3.0,1159.0,3,0,0,0,0.0
1,0.0,60,0,0.003262814,9500.0,22,0,0,0,0.0
1,0.010523213,77,0,608.0,2554.0,8,0,1,0,
1,0.24996153899999998,40,0,0.6972348070000001,6400.0,8,0,2,0,0.0
1,0.547578649,38,0,0.43698086,2768.0,12,0,0,0,3.0
1,0.11129182900000001,57,0,0.36179411,3700.0,6,0,2,0,4.0
1,0.0,41,0,0.38176182399999997,10000.0,4,0,2,0,2.0
1,0.064663972,75,0,0.048354845,5500.0,4,0,0,0,1.0
1,0.292207002,54,0,0.580999328,8925.0,24,0,3,0,1.0
1,0.044857623,61,0,0.105444728,6666.0,23,0,0,0,1.0
1,0.920510918,43,0,0.584566596,6621.0,8,0,2,0,3.0
1,0.943449767,44,0,0.281801582,3285.0,6,0,0,0,2.0
1,0.159782779,28,0,1.425837321,835.0,10,0,2,0,0.0
1,0.024247269,56,0,0.135178371,6250.0,7,0,0,0,2.0
1,0.070643597,56,0,0.29496539899999996,15750.0,9,0,2,0,1.0
1,0.10793263800000001,45,0,0.525157233,2543.0,8,0,1,0,2.0
1,0.9999998999999999,34,0,0.279089555,4700.0,2,0,1,0,0.0
1,0.01010527,82,0,0.017167382,2795.0,9,0,0,0,0.0
1,0.650944131,64,0,2263.0,8311.0,7,0,2,0,0.0
1,0.8287769079999999,54,0,0.845716783,4575.0,12,0,3,0,0.0
1,0.0,50,0,0.0,5356.0,2,0,0,0,0.0
1,0.233322062,67,1,0.37707552200000005,5600.0,16,0,1,0,1.0
1,0.035838566,58,0,0.39703170299999996,11386.0,9,0,1,0,0.0
1,0.25001875,51,0,0.271490071,7200.0,15,0,1,0,1.0
1,0.047039707,30,0,0.0030830759999999997,12000.0,5,0,0,0,0.0
1,0.017788439,70,0,0.002333074,9000.0,14,0,0,0,0.0
1,0.441138682,46,0,0.103718665,8416.0,11,0,0,0,0.0
0,1.033324077,27,2,0.195191621,4200.0,8,0,0,0,1.0
1,0.414563991,49,0,0.143824027,6500.0,5,0,0,0,2.0
0,0.8456861729999999,52,1,0.257958673,25600.0,9,0,3,0,0.0
1,0.058840803,77,0,0.075051305,3410.0,20,0,0,0,0.0
1,0.9999998999999999,75,0,0.0,5356.0,0,0,0,0,0.0
1,0.002920225,61,0,0.269394217,12000.0,12,0,2,0,0.0
1,0.40900884200000004,74,0,0.427517132,1896.0,5,0,0,0,0.0
1,0.9029365690000001,52,0,0.508039357,12500.0,6,0,2,0,3.0
1,0.19931772600000003,75,0,0.46357780000000004,4035.0,5,0,1,0,0.0
1,0.343911471,80,0,0.309393212,5833.0,10,0,1,0,0.0
1,0.092115655,58,1,0.260539116,9867.0,15,0,1,0,0.0
1,0.328526594,64,0,0.6812742559999999,6183.0,13,0,2,0,0.0
1,0.082396317,45,0,0.11099181300000001,7450.0,16,0,1,0,3.0
1,0.770812735,50,0,0.37634982,7500.0,27,0,0,0,0.0
1,0.00439978,43,0,2143.0,8311.0,8,0,4,0,3.0
1,0.7888649390000001,33,3,0.235870231,4900.0,8,0,0,1,1.0
1,0.258539863,55,0,867.0,1159.0,11,0,0,0,0.0
1,0.000312494,49,0,0.29787234,5263.0,5,0,1,0,1.0
1,0.014635163,76,0,0.00622084,4500.0,6,0,0,0,2.0
1,0.0,59,0,0.0,4587.0,3,0,0,0,0.0
1,0.448885473,25,0,0.044537357,5500.0,4,0,0,2,2.0
1,0.08468561,46,0,2441.0,1.0,11,0,1,0,2.0
1,0.40210587700000006,51,0,0.5630670179999999,3416.0,15,0,1,0,0.0
1,0.072680357,40,0,0.049875312000000005,400.0,3,0,0,0,2.0
1,0.334070131,64,0,8879.0,8311.0,33,0,3,0,1.0
1,0.86234251,34,0,0.37025680299999997,5217.0,6,0,1,1,2.0
1,0.8422795120000001,45,0,0.15494835099999998,3000.0,7,0,0,0,0.0
1,0.079830202,65,0,0.21594601300000002,4000.0,11,0,1,0,2.0
1,0.141346805,40,0,0.21945433,5900.0,8,0,0,0,2.0
0,0.069450152,70,1,0.43294957,12333.0,14,3,3,0,0.0
1,0.108906616,36,0,0.18966312899999999,6500.0,4,0,1,0,2.0
1,0.217365477,69,0,0.600507829,4725.0,17,0,2,0,1.0
0,0.37344789799999994,50,4,0.428424921,11700.0,20,0,2,0,1.0
1,0.641374345,55,0,2256.0,8311.0,3,0,2,0,0.0
1,0.399160291,47,0,0.352303975,12000.0,12,0,2,0,3.0
1,0.359547017,43,0,0.17828668399999997,5894.0,10,0,0,0,2.0
1,0.436756185,57,0,0.357255182,6994.0,10,0,2,0,0.0
1,0.9999998999999999,38,0,0.866805773,5750.0,9,0,2,0,2.0
1,0.053353566,45,0,0.159034715,10110.0,11,0,1,0,3.0
1,0.31797579600000003,34,0,0.297933792,4500.0,11,0,2,0,0.0
1,0.9999998999999999,42,0,0.121300986,3750.0,3,0,1,0,2.0
1,0.052236852,58,0,0.006756075,9916.0,7,0,0,0,0.0
1,0.174500839,34,0,0.19071588399999997,5363.0,9,0,0,0,1.0
1,0.183515018,31,0,0.259889715,4170.0,6,0,0,0,3.0
1,0.101827129,69,0,58.0,1159.0,3,0,0,0,0.0
1,0.001746849,85,0,2.0,1159.0,8,0,0,0,0.0
1,0.139585605,23,0,0.800610941,3600.0,7,0,1,0,0.0
1,0.5010166070000001,55,2,0.386873921,11000.0,10,0,2,0,1.0
1,0.09278534199999999,65,0,0.5941872979999999,5573.0,20,0,2,0,1.0
0,0.819911869,55,1,0.7363465159999999,2123.0,18,0,1,0,1.0
1,0.12402528,61,0,4069.0,8311.0,7,0,3,0,0.0
1,0.006674735,72,0,0.20196078399999998,4589.0,7,0,1,0,0.0
1,0.380213719,62,0,2944.0,0.0,13,0,2,0,0.0
1,0.988155668,38,0,0.278885197,5417.0,7,2,0,0,2.0
1,0.03925425,67,0,390.0,1159.0,11,0,0,0,0.0
1,0.019275623999999998,71,1,0.39863436799999996,6150.0,27,0,1,0,1.0
1,0.063138056,26,0,0.6772228990000001,820.0,8,0,0,0,1.0
1,0.185930741,45,0,0.8869711640000001,4750.0,10,0,2,0,3.0
1,0.568078953,64,0,0.723319328,4759.0,8,0,1,0,0.0
1,0.04405331,53,0,0.491358377,7000.0,13,0,2,0,1.0
0,0.036177641,56,0,0.28623751399999997,9009.0,12,0,1,0,0.0
1,0.022648037000000003,74,0,0.398920216,5000.0,8,0,2,0,0.0
1,0.34709983899999997,51,3,2992.0,2554.0,8,0,1,0,1.0
1,0.043965977999999996,57,0,0.118450683,6660.0,6,0,1,0,2.0
1,1.015358081,26,0,0.719381959,4400.0,15,0,1,0,1.0
1,0.46387560200000005,43,0,0.380791279,10640.0,13,0,2,0,1.0
0,0.9999998999999999,43,2,0.801427934,2240.0,4,2,1,1,0.0
1,0.190247241,82,0,0.164349735,10933.0,13,0,0,0,0.0
1,0.016585741,38,0,2.171710063,1420.0,10,0,1,0,3.0
1,0.130024508,52,0,0.058681496,41000.0,9,0,2,0,0.0
1,0.010377715,57,0,0.162690298,4400.0,6,0,1,0,0.0
1,0.013099673000000001,78,0,0.0015847860000000001,10095.0,6,0,0,0,0.0
1,0.852888393,41,0,0.530324401,6380.0,7,0,2,0,0.0
1,0.0066831469999999995,77,0,0.005847953,2564.0,8,0,0,0,0.0
1,0.0461038,41,1,2671.0,2554.0,12,0,1,0,0.0
0,0.981145374,27,1,0.228254948,5506.0,5,4,1,0,1.0
1,0.65553652,30,0,0.365454811,6848.0,5,0,2,0,2.0
1,0.0,67,0,0.540983607,3720.0,2,0,1,0,0.0
1,0.074118251,38,0,0.583483303,5000.0,9,0,2,0,0.0
1,0.0,77,0,55.0,1159.0,5,0,0,0,0.0
1,0.01624178,72,0,0.006903118000000001,4200.0,7,0,0,0,0.0
1,0.081663347,34,0,0.264626636,5195.0,5,0,1,0,2.0
1,0.9999998999999999,46,0,0.332793335,4320.0,6,0,1,0,2.0
1,0.9999998999999999,70,0,0.0,5356.0,3,0,0,0,
1,0.02059897,84,0,0.004464286,3583.0,4,0,0,0,0.0
1,0.279830594,55,0,0.170589724,3950.0,6,0,1,0,0.0
1,0.856325569,58,3,0.41750033299999995,7496.0,9,1,0,1,1.0
1,0.06845716,37,0,0.684463107,5000.0,5,0,2,0,0.0
1,0.089269689,61,0,0.16815221100000002,5833.0,9,0,1,0,0.0
1,0.164503612,42,0,0.259811682,12000.0,27,0,1,0,3.0
1,0.112183771,79,0,215.0,1159.0,13,0,0,0,0.0
1,0.130236248,58,0,2023.0,8311.0,23,0,2,0,0.0
1,0.360575274,79,1,0.39876933600000003,11700.0,14,0,1,0,0.0
1,0.004524365,41,1,0.001066382,3750.0,4,0,0,0,3.0
1,0.056170604000000006,64,0,0.19145619,6413.0,9,0,1,0,0.0
1,0.012653444,69,0,0.151402263,14226.0,18,0,2,0,0.0
1,0.033534104,64,0,0.004867557,8833.0,4,0,0,0,1.0
1,0.027762888,64,0,0.49550150000000004,3000.0,11,0,2,0,0.0
1,0.312232343,60,0,0.510414931,6000.0,18,0,2,0,1.0
1,0.45947595,38,0,2294.0,2554.0,6,0,1,0,2.0
1,0.090521264,30,0,0.14642507300000002,4083.0,5,0,0,0,1.0
1,0.001676446,41,0,1333.0,0.0,8,0,2,0,3.0
0,0.934374143,67,1,0.735373473,14083.0,22,0,2,0,1.0
1,0.0020850179999999997,59,0,0.19053741300000002,35000.0,10,0,4,0,0.0
1,1.016598893,63,0,0.07189620299999999,8400.0,3,1,0,0,0.0
1,0.0,73,0,0.501013377,7400.0,7,0,1,0,0.0
1,0.067056067,34,0,0.379436761,6000.0,6,0,1,0,0.0
1,0.650538711,59,0,1460.0,1159.0,4,0,0,0,1.0
1,0.031545045,61,0,72.0,1159.0,4,0,0,1,0.0
1,0.9999998999999999,31,0,0.288177956,4000.0,4,0,0,0,0.0
1,0.10054652800000001,40,0,0.480258014,5115.0,20,0,2,0,0.0
1,0.021454776000000002,63,0,40.0,1159.0,5,0,0,0,
1,0.9999998999999999,50,0,0.054715623,8333.0,1,0,1,1,0.0
1,0.31971404,62,0,0.348443005,10500.0,10,0,2,0,0.0
1,0.81764937,49,0,0.685314685,1000.0,2,0,0,0,0.0
1,0.031339473,57,0,0.30756104,7617.0,8,0,2,0,0.0
1,0.023131791000000002,40,0,0.0021848370000000002,4576.0,1,0,0,0,2.0
1,0.009594162,61,0,0.00182704,3283.0,4,0,0,0,0.0
1,0.016444112,58,0,0.299780581,7291.0,8,0,2,0,1.0
1,0.050348252,66,1,0.376330216,3100.0,5,0,1,0,1.0
1,0.60910101,41,0,480.0,1159.0,3,0,0,0,0.0
1,0.066046577,71,0,0.25238872100000004,4290.0,15,0,1,0,0.0
1,0.013297401,50,0,0.45939102,16190.0,11,0,4,0,0.0
1,0.090895455,50,0,0.0067055759999999996,8052.0,2,0,0,0,1.0
0,0.012526208,57,0,0.10286765099999999,17400.0,9,0,1,0,0.0
1,0.0008713330000000001,64,0,0.32442534100000003,5350.0,7,0,2,0,0.0
0,0.946843854,29,0,361.0,1159.0,2,9,0,0,0.0
1,0.04985765,59,0,0.140984335,9000.0,4,0,1,0,0.0
0,0.867379007,35,0,0.14959145199999999,3181.0,5,0,0,0,0.0
1,0.5962519039999999,42,0,0.849830034,5000.0,13,0,1,0,0.0
1,0.5094981,28,0,0.24095984,6000.0,3,0,1,0,0.0
1,0.9999998999999999,44,0,1370.0,8311.0,3,0,2,0,0.0
1,0.002868346,69,0,0.000922793,3250.0,6,0,0,0,0.0
1,0.325503627,76,0,0.482703459,5000.0,9,0,1,0,1.0
1,0.9999998999999999,41,0,0.0,12958.0,1,0,0,0,0.0
1,0.27986527699999997,41,0,0.614704088,9833.0,8,0,2,0,0.0
1,0.052614932,43,0,0.21444444399999998,22499.0,17,0,2,0,0.0
1,0.585263047,60,0,8407.0,8311.0,9,0,3,0,0.0
1,0.17085844600000002,50,0,0.38595686100000004,2178.0,11,0,0,0,0.0
1,0.38420578200000005,48,0,1663.0,0.0,15,0,2,0,0.0
1,0.008976535,53,0,899.0,2554.0,6,0,1,0,0.0
1,0.073517389,47,0,35.0,1159.0,3,0,0,0,0.0
0,0.07092241099999999,62,0,0.665780236,9400.0,20,0,3,0,2.0
1,0.146536033,38,1,0.6166167929999999,5680.0,8,0,2,0,1.0
1,0.825191255,48,0,2758.0,2554.0,8,0,1,0,3.0
1,0.9999998999999999,36,0,0.111359196,3582.0,4,0,0,2,2.0
1,0.002017108,51,0,0.170782922,10000.0,10,0,1,0,2.0
1,0.229892337,63,0,0.39761584299999997,5200.0,5,0,1,0,2.0
1,0.014786925,76,0,0.0223398,1700.0,21,0,0,0,0.0
1,0.08733139599999999,72,0,1234.0,2554.0,13,0,1,0,0.0
1,0.135921602,81,0,0.37053035799999995,12500.0,8,0,2,0,0.0
1,0.7150122,65,0,2214.0,1159.0,16,0,0,0,4.0
1,0.0,72,0,254.0,2554.0,3,0,1,0,0.0
1,0.5018101779999999,63,0,4903.0,8311.0,24,0,2,0,0.0
0,0.9999998999999999,61,1,0.46736502799999996,1240.0,2,0,0,0,0.0
1,0.039847277,46,0,1417.0,2554.0,4,0,1,0,3.0
1,0.46250256799999995,28,0,0.36131934,2000.0,5,0,0,0,0.0
1,0.45720598100000004,36,0,427.0,1159.0,4,0,0,0,0.0
1,0.0,29,0,0.0,4826.0,1,0,0,0,0.0
1,0.0,47,0,1.059697103,6800.0,11,0,2,0,2.0
0,1.119601329,45,0,0.010347271,7054.0,1,0,0,1,1.0
1,0.106251539,63,0,0.283571643,10000.0,9,0,2,0,0.0
1,0.028377611,47,0,0.247250393,7000.0,9,0,1,0,3.0
1,0.020681872,72,0,0.011594203,2759.0,4,0,0,0,0.0
1,0.11765117900000001,36,1,1.504998001,2500.0,10,0,2,0,1.0
1,0.157536985,44,1,1322.0,2554.0,4,0,1,0,0.0
1,0.03928844,69,0,0.0062848159999999995,7000.0,5,0,0,0,0.0
1,0.701808089,37,0,0.6163459139999999,4000.0,7,0,1,0,1.0
1,0.945816502,59,0,1.27876721,7916.0,26,0,3,0,1.0
1,0.04419558,73,0,0.508121616,2400.0,9,0,1,0,0.0
1,0.526496529,59,1,3984.0,2554.0,14,0,1,0,0.0
1,0.5240750129999999,56,0,2139.0,2554.0,8,0,1,0,0.0
1,0.579221039,42,0,0.39841565700000003,4291.0,7,0,1,0,0.0
1,0.9999998999999999,56,0,0.175364927,5000.0,1,0,1,0,1.0
1,0.060318392,53,0,0.252697635,13066.0,10,0,2,0,0.0
1,0.8404513640000001,38,2,0.871808606,5600.0,10,0,1,2,2.0
1,0.0,49,0,0.501374222,6912.0,10,0,2,0,2.0
1,0.186558663,44,1,0.509450473,5713.0,8,0,1,0,5.0
1,0.206206962,46,1,0.24233871,7439.0,6,0,1,1,0.0
1,0.07543749200000001,62,0,0.432447872,3500.0,8,0,1,0,0.0
1,0.054799709,61,1,1.213824057,5569.0,18,0,4,0,0.0
1,0.9297505090000001,46,0,0.337607559,11853.0,10,0,2,0,0.0
1,0.681682958,68,0,0.293521187,9368.0,8,0,1,0,0.0
1,0.201387923,65,0,0.046734572,8344.0,8,0,0,0,0.0
1,0.6517348270000001,57,1,0.03344251,5800.0,8,0,0,0,2.0
1,0.309570186,83,1,0.662687396,3601.0,4,0,2,0,1.0
1,0.902163688,51,0,1.1690092559999998,5833.0,19,0,2,0,2.0
1,0.659651462,60,0,0.470514614,13582.0,15,1,1,0,0.0
1,0.018410333,33,0,0.004951909,10500.0,13,0,0,0,0.0
1,0.8712514990000001,52,0,0.24818795300000002,4000.0,5,0,1,0,1.0
1,0.556962654,46,0,0.289559742,37000.0,18,0,4,0,4.0
1,0.9999998999999999,24,1,0.12005551699999999,1440.0,2,0,0,0,0.0
1,0.0,59,0,0.0,4500.0,2,0,0,0,0.0
1,0.554641598,58,1,0.007098492,2253.0,6,0,0,1,0.0
1,0.107084629,28,0,0.099528605,9333.0,11,0,0,0,0.0
1,0.115809089,35,0,0.087212532,9000.0,8,0,0,0,8.0
1,0.00592753,43,0,0.003329634,900.0,2,0,0,0,0.0
1,0.124861254,48,2,0.328836902,10600.0,15,0,1,0,2.0
1,0.818259087,74,0,0.5759062189999999,12027.0,15,0,5,0,0.0
1,0.35802918,46,0,0.738380652,4754.0,9,0,1,0,2.0
1,0.003100984,66,0,3.0,1159.0,4,0,0,0,2.0
1,0.9999998999999999,49,0,2903.0,2554.0,2,0,1,0,0.0
1,0.001872061,44,2,0.238944026,40000.0,15,0,2,0,2.0
1,0.22923083100000002,84,0,171.0,1159.0,6,0,0,0,0.0
1,0.047723657,61,0,0.21771067100000002,4900.0,3,0,2,0,1.0
1,0.280498072,51,1,2168.0,2554.0,13,0,1,0,0.0
1,0.029625473,54,0,0.168281803,6500.0,9,0,1,0,1.0
1,0.026445961,66,1,0.040783687,2500.0,24,0,0,0,0.0
1,0.0396323,45,0,0.399280036,6666.0,10,0,2,0,2.0
1,0.0,40,0,0.5306845,5083.0,8,0,2,0,2.0
1,0.350091476,60,0,0.362815884,5539.0,7,0,1,0,0.0
1,0.337239209,64,2,0.487681971,12501.0,9,0,2,1,1.0
1,0.226994721,41,0,0.566492385,4398.0,7,0,2,0,2.0
1,0.07438624,46,2,0.21027897199999998,10000.0,13,0,2,1,0.0
1,0.376613139,33,0,0.234661415,6600.0,9,0,0,0,2.0
1,0.0,43,0,0.0,8550.0,4,0,0,0,0.0
1,0.48754856399999996,31,0,0.21322179100000002,4900.0,7,0,1,0,0.0
1,0.022918674,71,0,0.050204009,5636.0,10,0,1,0,0.0
1,0.11333783900000001,57,0,0.270538357,12500.0,20,0,2,0,4.0
1,0.24294046800000002,53,0,0.047817915999999995,4788.0,8,0,0,0,0.0
1,0.535636781,28,0,0.580756807,4333.0,12,0,1,0,0.0
1,0.000324313,71,0,0.060777958,3701.0,4,0,0,0,0.0
1,0.365908157,41,0,0.6384976529999999,5963.0,19,0,1,0,2.0
1,0.037782061,39,0,0.212478752,10000.0,6,0,1,0,0.0
1,0.900398406,33,1,0.314195417,3796.0,4,1,1,0,2.0
0,0.9999998999999999,33,0,0.096219931,3200.0,2,1,0,1,4.0
